office_name,office_title,types,ocd_division,description,homepage,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,487,"225 N. Fourth St., Room 201 Hebron, NE 68370",,07:30 AM - 04:30 PM,,ho4707295,false,true,,,,poll79817399
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,488,"225 N. Fourth St., Room 201 Hebron, NE 68370",,07:30 AM - 04:30 PM,,ho4707295,false,true,,,,poll79817399
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,489,"225 N. Fourth St., Room 201 Hebron, NE 68370",,07:30 AM - 04:30 PM,,ho4707295,false,true,,,,poll79817399
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,490,"225 N. Fourth St., Room 201 Hebron, NE 68370",,07:30 AM - 04:30 PM,,ho4707295,false,true,,,,poll79817399
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,491,"225 N. Fourth St., Room 201 Hebron, NE 68370",,07:30 AM - 04:30 PM,,ho4707295,false,true,,,,poll79817399
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/11/16,10/13/16,492,"503 Main St. Thedford, NE 69166",,08:00 AM - 12:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/13/16,493,"503 Main St. Thedford, NE 69166",,01:00 PM - 04:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/14/16,10/14/16,494,"503 Main St. Thedford, NE 69166",,08:00 AM - 12:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,15:00:00 - 05:00,10/14/16,10/14/16,495,"503 Main St. Thedford, NE 69166",,01:00 PM - 03:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/17/16,10/20/16,496,"503 Main St. Thedford, NE 69166",,08:00 AM - 12:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/20/16,497,"503 Main St. Thedford, NE 69166",,01:00 PM - 04:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/21/16,10/21/16,498,"503 Main St. Thedford, NE 69166",,08:00 AM - 12:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,15:00:00 - 05:00,10/21/16,10/21/16,499,"503 Main St. Thedford, NE 69166",,01:00 PM - 03:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/27/16,500,"503 Main St. Thedford, NE 69166",,08:00 AM - 12:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/27/16,501,"503 Main St. Thedford, NE 69166",,01:00 PM - 04:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/28/16,10/28/16,502,"503 Main St. Thedford, NE 69166",,08:00 AM - 12:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,15:00:00 - 05:00,10/28/16,10/28/16,503,"503 Main St. Thedford, NE 69166",,01:00 PM - 03:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/3/16,504,"503 Main St. Thedford, NE 69166",,08:00 AM - 12:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/3/16,505,"503 Main St. Thedford, NE 69166",,01:00 PM - 04:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,11/4/16,11/4/16,506,"503 Main St. Thedford, NE 69166",,08:00 AM - 12:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,15:00:00 - 05:00,11/4/16,11/4/16,507,"503 Main St. Thedford, NE 69166",,01:00 PM - 03:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,508,"503 Main St. Thedford, NE 69166",,08:00 AM - 12:00 PM,,ho69558078,false,true,,,,poll93341526
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,509,"503 Main St. Thedford, NE 69166",,01:00 PM - 04:00 PM,,ho69558078,false,true,,,,poll93341526
Thurston County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thurston,Thurston County NE,http://www.thurstoncountynebraska.us/webpages/clerk/clerk.html,(402) 385-2343,clerk@thurston.nacone.org,106 S 5th St.,Pender,NE,68047,08:30:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,510,"106 S 5th St. Pender, NE 68047",,08:30 AM - 05:00 PM,,ho43270787,false,true,,,,poll21260231
Thurston County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thurston,Thurston County NE,http://www.thurstoncountynebraska.us/webpages/clerk/clerk.html,(402) 385-2343,clerk@thurston.nacone.org,106 S 5th St.,Pender,NE,68047,08:30:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,511,"106 S 5th St. Pender, NE 68047",,08:30 AM - 05:00 PM,,ho43270787,false,true,,,,poll21260231
Thurston County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thurston,Thurston County NE,http://www.thurstoncountynebraska.us/webpages/clerk/clerk.html,(402) 385-2343,clerk@thurston.nacone.org,106 S 5th St.,Pender,NE,68047,08:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,512,"106 S 5th St. Pender, NE 68047",,08:30 AM - 05:00 PM,,ho43270787,false,true,,,,poll21260231
Thurston County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thurston,Thurston County NE,http://www.thurstoncountynebraska.us/webpages/clerk/clerk.html,(402) 385-2343,clerk@thurston.nacone.org,106 S 5th St.,Pender,NE,68047,08:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,513,"106 S 5th St. Pender, NE 68047",,08:30 AM - 05:00 PM,,ho43270787,false,true,,,,poll21260231
Thurston County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thurston,Thurston County NE,http://www.thurstoncountynebraska.us/webpages/clerk/clerk.html,(402) 385-2343,clerk@thurston.nacone.org,106 S 5th St.,Pender,NE,68047,08:30:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,514,"106 S 5th St. Pender, NE 68047",,08:30 AM - 05:00 PM,,ho43270787,false,true,,,,poll21260231
Valley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:valley,Valley County NE,http://www.co.valley.ne.us/clerk.html,(308) 728-3700,clerk@valley.nacone.org,125 S. 15th Street,Ord,NE,68862,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,515,"125 S. 15th Street Ord, NE 68862",,08:00 AM - 05:00 PM,,ho93218931,false,true,,,,poll19099337
Valley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:valley,Valley County NE,http://www.co.valley.ne.us/clerk.html,(308) 728-3700,clerk@valley.nacone.org,125 S. 15th Street,Ord,NE,68862,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,516,"125 S. 15th Street Ord, NE 68862",,08:00 AM - 05:00 PM,,ho93218931,false,true,,,,poll19099337
Valley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:valley,Valley County NE,http://www.co.valley.ne.us/clerk.html,(308) 728-3700,clerk@valley.nacone.org,125 S. 15th Street,Ord,NE,68862,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,517,"125 S. 15th Street Ord, NE 68862",,08:00 AM - 05:00 PM,,ho93218931,false,true,,,,poll19099337
Valley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:valley,Valley County NE,http://www.co.valley.ne.us/clerk.html,(308) 728-3700,clerk@valley.nacone.org,125 S. 15th Street,Ord,NE,68862,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,518,"125 S. 15th Street Ord, NE 68862",,08:00 AM - 05:00 PM,,ho93218931,false,true,,,,poll19099337
Valley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:valley,Valley County NE,http://www.co.valley.ne.us/clerk.html,(308) 728-3700,clerk@valley.nacone.org,125 S. 15th Street,Ord,NE,68862,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,519,"125 S. 15th Street Ord, NE 68862",,08:00 AM - 05:00 PM,,ho93218931,false,true,,,,poll19099337
Washington County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:washington,Washington County NE,http://www.co.washington.ne.us/election.html,(402) 426-6822,clerk@washingtoncountyne.org,1555 Colfax St.,Blair,NE,68008,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,520,"1555 Colfax St. Blair, NE 68008",,08:00 AM - 04:30 PM,,ho79165770,false,true,,,,poll99208675
Washington County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:washington,Washington County NE,http://www.co.washington.ne.us/election.html,(402) 426-6822,clerk@washingtoncountyne.org,1555 Colfax St.,Blair,NE,68008,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,521,"1555 Colfax St. Blair, NE 68008",,08:00 AM - 04:30 PM,,ho79165770,false,true,,,,poll99208675
Washington County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:washington,Washington County NE,http://www.co.washington.ne.us/election.html,(402) 426-6822,clerk@washingtoncountyne.org,1555 Colfax St.,Blair,NE,68008,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,522,"1555 Colfax St. Blair, NE 68008",,08:00 AM - 04:30 PM,,ho79165770,false,true,,,,poll99208675
Washington County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:washington,Washington County NE,http://www.co.washington.ne.us/election.html,(402) 426-6822,clerk@washingtoncountyne.org,1555 Colfax St.,Blair,NE,68008,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,523,"1555 Colfax St. Blair, NE 68008",,08:00 AM - 04:30 PM,,ho79165770,false,true,,,,poll99208675
Washington County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:washington,Washington County NE,http://www.co.washington.ne.us/election.html,(402) 426-6822,clerk@washingtoncountyne.org,1555 Colfax St.,Blair,NE,68008,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,524,"1555 Colfax St. Blair, NE 68008",,08:00 AM - 04:30 PM,,ho79165770,false,true,,,,poll99208675
Wayne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wayne,Wayne County NE,http://waynecountyne.org/index.aspx?NID=106,(402) 375-2288,clerk@wayne.nacone.org,"510 Pearl St., Ste 5",Wayne,NE,68787,08:30:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,525,"510 Pearl St., Ste 5 Wayne, NE 68787",,08:30 AM - 05:00 PM,,ho56151323,false,true,,,,poll75148737
Wayne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wayne,Wayne County NE,http://waynecountyne.org/index.aspx?NID=106,(402) 375-2288,clerk@wayne.nacone.org,"510 Pearl St., Ste 5",Wayne,NE,68787,08:30:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,526,"510 Pearl St., Ste 5 Wayne, NE 68787",,08:30 AM - 05:00 PM,,ho56151323,false,true,,,,poll75148737
Wayne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wayne,Wayne County NE,http://waynecountyne.org/index.aspx?NID=106,(402) 375-2288,clerk@wayne.nacone.org,"510 Pearl St., Ste 5",Wayne,NE,68787,08:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,527,"510 Pearl St., Ste 5 Wayne, NE 68787",,08:30 AM - 05:00 PM,,ho56151323,false,true,,,,poll75148737
Wayne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wayne,Wayne County NE,http://waynecountyne.org/index.aspx?NID=106,(402) 375-2288,clerk@wayne.nacone.org,"510 Pearl St., Ste 5",Wayne,NE,68787,08:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,528,"510 Pearl St., Ste 5 Wayne, NE 68787",,08:30 AM - 05:00 PM,,ho56151323,false,true,,,,poll75148737
Wayne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wayne,Wayne County NE,http://waynecountyne.org/index.aspx?NID=106,(402) 375-2288,clerk@wayne.nacone.org,"510 Pearl St., Ste 5",Wayne,NE,68787,08:30:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,529,"510 Pearl St., Ste 5 Wayne, NE 68787",,08:30 AM - 05:00 PM,,ho56151323,false,true,,,,poll75148737
Webster County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:webster,Webster County NE,http://www.co.webster.ne.us/webpages/election/election.html,(402) 746-2716,clerk@webster.nacone.org,621 N Cedar St.,Red Cloud,NE,68970,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,530,"621 N Cedar St. Red Cloud, NE 68970",,08:30 AM - 04:30 PM,,ho28871597,false,true,,,,poll64430077
Webster County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:webster,Webster County NE,http://www.co.webster.ne.us/webpages/election/election.html,(402) 746-2716,clerk@webster.nacone.org,621 N Cedar St.,Red Cloud,NE,68970,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,531,"621 N Cedar St. Red Cloud, NE 68970",,08:30 AM - 04:30 PM,,ho28871597,false,true,,,,poll64430077
Webster County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:webster,Webster County NE,http://www.co.webster.ne.us/webpages/election/election.html,(402) 746-2716,clerk@webster.nacone.org,621 N Cedar St.,Red Cloud,NE,68970,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,532,"621 N Cedar St. Red Cloud, NE 68970",,08:30 AM - 04:30 PM,,ho28871597,false,true,,,,poll64430077
Webster County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:webster,Webster County NE,http://www.co.webster.ne.us/webpages/election/election.html,(402) 746-2716,clerk@webster.nacone.org,621 N Cedar St.,Red Cloud,NE,68970,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,533,"621 N Cedar St. Red Cloud, NE 68970",,08:30 AM - 04:30 PM,,ho28871597,false,true,,,,poll64430077
Webster County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:webster,Webster County NE,http://www.co.webster.ne.us/webpages/election/election.html,(402) 746-2716,clerk@webster.nacone.org,621 N Cedar St.,Red Cloud,NE,68970,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,534,"621 N Cedar St. Red Cloud, NE 68970",,08:30 AM - 04:30 PM,,ho28871597,false,true,,,,poll64430077
Wheeler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wheeler,Wheeler County NE,http://www.wheelercounty.ne.gov/webpages/clerk/clerk.html,(308) 654-3235,clerk@wheeler.nacone.org,301 3rd St.,Bartlett,NE,68622,09:00:00 - 05:00,12:00:00 - 05:00,10/11/16,10/14/16,535,"301 3rd St. Bartlett, NE 68622",,09:00 AM - 12:00 PM,,ho59979301,false,true,,,,poll80774775
